time,phase,cycle,ee_x,ee_y,ee_z,target_x,target_y,target_z,pos_error,yaw,yaw_target,yaw_error,gripper,gripper_target
57.40,ALIGN_HOME_YAW,0,0.0054,3.0835,3.0302,0.0000,2.2000,3.0000,0.8841,-2.9837,0.0000,2.9837,1.2318,2.2300
57.50,ALIGN_HOME_YAW,0,0.0047,3.0814,3.0170,0.0000,2.2000,3.0000,0.8815,2.9035,0.0000,2.9035,1.2315,2.2300
57.60,ALIGN_HOME_YAW,0,0.0038,3.0786,3.0030,0.0000,2.2000,3.0000,0.8786,2.3267,0.0000,2.3267,1.2302,2.2300
57.70,ALIGN_HOME_YAW,0,0.0038,3.0786,3.0030,0.0000,2.2000,3.0000,0.8786,2.3267,0.0000,2.3267,1.2302,2.2300
57.80,ALIGN_HOME_YAW,0,0.0033,3.0755,2.9880,0.0000,2.2000,3.0000,0.8756,1.8572,0.0000,1.8572,1.2312,2.2300
57.90,ALIGN_HOME_YAW,0,0.0026,3.0717,2.9724,0.0000,2.2000,3.0000,0.8722,1.6010,0.0000,1.6010,1.2311,2.2300
58.00,ALIGN_HOME_YAW,0,0.0026,3.0717,2.9724,0.0000,2.2000,3.0000,0.8722,1.6010,0.0000,1.6010,1.2311,2.2300
58.10,ALIGN_HOME_YAW,0,0.0023,3.0673,2.9562,0.0000,2.2000,3.0000,0.8684,1.4603,0.0000,1.4603,1.2309,2.2300
58.20,ALIGN_HOME_YAW,0,0.0018,3.0620,2.9393,0.0000,2.2000,3.0000,0.8642,1.3792,0.0000,1.3792,1.2311,2.2300
58.30,ALIGN_HOME_YAW,0,0.0018,3.0620,2.9393,0.0000,2.2000,3.0000,0.8642,1.3792,0.0000,1.3792,1.2311,2.2300
58.40,ALIGN_HOME_YAW,0,0.0015,3.0559,2.9221,0.0000,2.2000,3.0000,0.8595,1.3275,0.0000,1.3275,1.2307,2.2300
58.50,ALIGN_HOME_YAW,0,0.0011,3.0489,2.9045,0.0000,2.2000,3.0000,0.8542,1.2919,0.0000,1.2919,1.2312,2.2300
58.60,ALIGN_HOME_YAW,0,0.0011,3.0489,2.9045,0.0000,2.2000,3.0000,0.8542,1.2919,0.0000,1.2919,1.2312,2.2300
58.70,ALIGN_HOME_YAW,0,0.0009,3.0406,2.8866,0.0000,2.2000,3.0000,0.8483,1.2670,0.0000,1.2670,1.2308,2.2300
58.80,ALIGN_HOME_YAW,0,0.0007,3.0315,2.8688,0.0000,2.2000,3.0000,0.8418,1.2457,0.0000,1.2457,1.2303,2.2300
58.90,ALIGN_HOME_YAW,0,0.0007,3.0315,2.8688,0.0000,2.2000,3.0000,0.8418,1.2457,0.0000,1.2457,1.2303,2.2300
59.00,ALIGN_HOME_YAW,0,0.0006,3.0211,2.8514,0.0000,2.2000,3.0000,0.8345,1.2271,0.0000,1.2271,1.2310,2.2300
59.10,ALIGN_HOME_YAW,0,0.0004,3.0101,2.8346,0.0000,2.2000,3.0000,0.8268,1.2090,0.0000,1.2090,1.2296,2.2300
59.20,ALIGN_HOME_YAW,0,0.0004,3.0101,2.8346,0.0000,2.2000,3.0000,0.8268,1.2090,0.0000,1.2090,1.2296,2.2300
59.30,ALIGN_HOME_YAW,0,0.0004,2.9979,2.8183,0.0000,2.2000,3.0000,0.8183,1.1924,0.0000,1.1924,1.2315,2.2300
59.40,ALIGN_HOME_YAW,0,0.0002,2.9851,2.8028,0.0000,2.2000,3.0000,0.8095,1.1764,0.0000,1.1764,1.2315,2.2300
59.50,ALIGN_HOME_YAW,0,0.0002,2.9851,2.8028,0.0000,2.2000,3.0000,0.8095,1.1764,0.0000,1.1764,1.2315,2.2300
59.60,ALIGN_HOME_YAW,0,0.0002,2.9714,2.7882,0.0000,2.2000,3.0000,0.8000,1.1605,0.0000,1.1605,1.2316,2.2300
59.70,ALIGN_HOME_YAW,0,0.0002,2.9714,2.7882,0.0000,2.2000,3.0000,0.8000,1.1605,0.0000,1.1605,1.2316,2.2300
59.80,ALIGN_HOME_YAW,0,0.0002,2.9571,2.7743,0.0000,2.2000,3.0000,0.7900,1.1448,0.0000,1.1448,1.2317,2.2300
59.90,ALIGN_HOME_YAW,0,0.0001,2.9420,2.7613,0.0000,2.2000,3.0000,0.7794,1.1289,0.0000,1.1289,1.2313,2.2300
60.00,ALIGN_HOME_YAW,0,0.0001,2.9420,2.7613,0.0000,2.2000,3.0000,0.7794,1.1289,0.0000,1.1289,1.2313,2.2300
60.10,ALIGN_HOME_YAW,0,0.0001,2.9260,2.7492,0.0000,2.2000,3.0000,0.7681,1.1124,0.0000,1.1124,1.2314,2.2300
60.20,ALIGN_HOME_YAW,0,0.0001,2.9096,2.7381,0.0000,2.2000,3.0000,0.7564,1.0955,0.0000,1.0955,1.2312,2.2300
60.30,ALIGN_HOME_YAW,0,0.0001,2.9096,2.7381,0.0000,2.2000,3.0000,0.7564,1.0955,0.0000,1.0955,1.2312,2.2300
60.40,ALIGN_HOME_YAW,0,0.0001,2.8923,2.7281,0.0000,2.2000,3.0000,0.7438,1.0778,0.0000,1.0778,1.2321,2.2300
60.50,ALIGN_HOME_YAW,0,0.0001,2.8747,2.7190,0.0000,2.2000,3.0000,0.7309,1.0591,0.0000,1.0591,1.2320,2.2300
60.60,ALIGN_HOME_YAW,0,0.0001,2.8747,2.7190,0.0000,2.2000,3.0000,0.7309,1.0591,0.0000,1.0591,1.2320,2.2300
60.70,ALIGN_HOME_YAW,0,0.0001,2.8567,2.7112,0.0000,2.2000,3.0000,0.7174,1.0395,0.0000,1.0395,1.2306,2.2300
60.80,ALIGN_HOME_YAW,0,0.0001,2.8567,2.7112,0.0000,2.2000,3.0000,0.7174,1.0395,0.0000,1.0395,1.2306,2.2300
60.90,ALIGN_HOME_YAW,0,0.0001,2.8383,2.7043,0.0000,2.2000,3.0000,0.7035,1.0191,0.0000,1.0191,1.2313,2.2300
61.00,ALIGN_HOME_YAW,0,0.0002,2.8197,2.6987,0.0000,2.2000,3.0000,0.6891,0.9972,0.0000,0.9972,1.2312,2.2300
61.10,ALIGN_HOME_YAW,0,0.0002,2.8197,2.6987,0.0000,2.2000,3.0000,0.6891,0.9972,0.0000,0.9972,1.2312,2.2300
61.20,ALIGN_HOME_YAW,0,0.0002,2.8011,2.6941,0.0000,2.2000,3.0000,0.6745,0.9740,0.0000,0.9740,1.2316,2.2300
61.30,ALIGN_HOME_YAW,0,0.0003,2.7829,2.6905,0.0000,2.2000,3.0000,0.6599,0.9494,0.0000,0.9494,1.2321,2.2300
61.40,ALIGN_HOME_YAW,0,0.0003,2.7829,2.6905,0.0000,2.2000,3.0000,0.6599,0.9494,0.0000,0.9494,1.2321,2.2300
61.50,ALIGN_HOME_YAW,0,0.0003,2.7648,2.6881,0.0000,2.2000,3.0000,0.6452,0.9235,0.0000,0.9235,1.2317,2.2300
61.60,ALIGN_HOME_YAW,0,0.0003,2.7648,2.6881,0.0000,2.2000,3.0000,0.6452,0.9235,0.0000,0.9235,1.2317,2.2300
61.70,ALIGN_HOME_YAW,0,0.0003,2.7469,2.6865,0.0000,2.2000,3.0000,0.6304,0.8964,0.0000,0.8964,1.2314,2.2300
61.80,ALIGN_HOME_YAW,0,0.0003,2.7290,2.6858,0.0000,2.2000,3.0000,0.6153,0.8683,0.0000,0.8683,1.2331,2.2300
61.90,ALIGN_HOME_YAW,0,0.0003,2.7290,2.6858,0.0000,2.2000,3.0000,0.6153,0.8683,0.0000,0.8683,1.2331,2.2300
62.00,ALIGN_HOME_YAW,0,0.0003,2.7113,2.6859,0.0000,2.2000,3.0000,0.6001,0.8387,0.0000,0.8387,1.2354,2.2300
62.10,ALIGN_HOME_YAW,0,0.0003,2.6945,2.6867,0.0000,2.2000,3.0000,0.5854,0.8080,0.0000,0.8080,1.2336,2.2300
62.20,ALIGN_HOME_YAW,0,0.0003,2.6945,2.6867,0.0000,2.2000,3.0000,0.5854,0.8080,0.0000,0.8080,1.2336,2.2300
62.30,ALIGN_HOME_YAW,0,0.0003,2.6782,2.6882,0.0000,2.2000,3.0000,0.5709,0.7768,0.0000,0.7768,1.2338,2.2300
62.40,ALIGN_HOME_YAW,0,0.0004,2.6622,2.6904,0.0000,2.2000,3.0000,0.5563,0.7490,0.0000,0.7490,1.2340,2.2300
62.50,ALIGN_HOME_YAW,0,0.0004,2.6622,2.6904,0.0000,2.2000,3.0000,0.5563,0.7490,0.0000,0.7490,1.2340,2.2300
62.60,ALIGN_HOME_YAW,0,0.0004,2.6470,2.6931,0.0000,2.2000,3.0000,0.5422,0.7233,0.0000,0.7233,1.2307,2.2300
62.70,ALIGN_HOME_YAW,0,0.0005,2.6320,2.6963,0.0000,2.2000,3.0000,0.5281,0.6956,0.0000,0.6956,1.2307,2.2300
62.80,ALIGN_HOME_YAW,0,0.0005,2.6320,2.6963,0.0000,2.2000,3.0000,0.5281,0.6956,0.0000,0.6956,1.2307,2.2300
62.90,ALIGN_HOME_YAW,0,0.0005,2.6173,2.6999,0.0000,2.2000,3.0000,0.5140,0.6702,0.0000,0.6702,1.2300,2.2300
63.00,ALIGN_HOME_YAW,0,0.0005,2.6173,2.6999,0.0000,2.2000,3.0000,0.5140,0.6702,0.0000,0.6702,1.2300,2.2300
63.10,ALIGN_HOME_YAW,0,0.0005,2.6033,2.7039,0.0000,2.2000,3.0000,0.5003,0.6484,0.0000,0.6484,1.2302,2.2300
63.20,ALIGN_HOME_YAW,0,0.0006,2.5898,2.7084,0.0000,2.2000,3.0000,0.4868,0.6277,0.0000,0.6277,1.2280,2.2300
63.30,ALIGN_HOME_YAW,0,0.0006,2.5898,2.7084,0.0000,2.2000,3.0000,0.4868,0.6277,0.0000,0.6277,1.2280,2.2300
63.40,ALIGN_HOME_YAW,0,0.0006,2.5767,2.7130,0.0000,2.2000,3.0000,0.4735,0.6136,0.0000,0.6136,1.2268,2.2300
63.50,ALIGN_HOME_YAW,0,0.0006,2.5638,2.7182,0.0000,2.2000,3.0000,0.4602,0.5978,0.0000,0.5978,1.2283,2.2300
63.60,ALIGN_HOME_YAW,0,0.0006,2.5638,2.7182,0.0000,2.2000,3.0000,0.4602,0.5978,0.0000,0.5978,1.2283,2.2300
63.70,ALIGN_HOME_YAW,0,0.0006,2.5521,2.7234,0.0000,2.2000,3.0000,0.4478,0.5851,0.0000,0.5851,1.2278,2.2300
63.80,ALIGN_HOME_YAW,0,0.0006,2.5412,2.7287,0.0000,2.2000,3.0000,0.4359,0.5730,0.0000,0.5730,1.2282,2.2300
63.90,OPEN,0,0.0006,2.5412,2.7287,0.0000,2.2000,3.0000,0.4359,0.5730,0.0000,0.5730,1.2282,2.2300
64.00,SETTLE,0,0.0006,2.5306,2.7341,0.0000,2.2000,3.0000,0.4242,0.5658,0.0000,0.5658,1.2284,0.0500
64.10,SETTLE,0,0.0006,2.5209,2.7396,0.0000,2.2000,3.0000,0.4133,0.5573,0.0000,0.5573,1.2282,0.0500
64.20,SETTLE,0,0.0006,2.5209,2.7396,0.0000,2.2000,3.0000,0.4133,0.5573,0.0000,0.5573,1.2282,0.0500
64.30,SETTLE,0,0.0005,2.5118,2.7451,0.0000,2.2000,3.0000,0.4027,0.5502,0.0000,0.5502,1.2291,0.0500
64.40,SETTLE,0,0.0005,2.5034,2.7503,0.0000,2.2000,3.0000,0.3929,0.5450,0.0000,0.5450,1.2282,0.0500
64.50,SETTLE,0,0.0005,2.5034,2.7503,0.0000,2.2000,3.0000,0.3929,0.5450,0.0000,0.5450,1.2282,0.0500
64.60,SETTLE,0,0.0005,2.4952,2.7554,0.0000,2.2000,3.0000,0.3834,0.5410,0.0000,0.5410,1.2281,0.0500
64.70,SETTLE,0,0.0005,2.4876,2.7605,0.0000,2.2000,3.0000,0.3743,0.5368,0.0000,0.5368,1.2287,0.0500
64.80,SETTLE,0,0.0005,2.4876,2.7605,0.0000,2.2000,3.0000,0.3743,0.5368,0.0000,0.5368,1.2287,0.0500
64.90,SETTLE,0,0.0004,2.4806,2.7654,0.0000,2.2000,3.0000,0.3658,0.5332,0.0000,0.5332,1.2294,0.0500
65.00,SETTLE,0,0.0004,2.4741,2.7700,0.0000,2.2000,3.0000,0.3579,0.5305,0.0000,0.5305,1.2309,0.0500
65.10,SETTLE,0,0.0004,2.4741,2.7700,0.0000,2.2000,3.0000,0.3579,0.5305,0.0000,0.5305,1.2309,0.0500
65.20,SETTLE,0,0.0004,2.4682,2.7741,0.0000,2.2000,3.0000,0.3506,0.4983,0.0000,0.4983,1.2018,0.0500
65.30,SETTLE,0,0.0003,2.4625,2.7779,0.0000,2.2000,3.0000,0.3439,0.4674,0.0000,0.4674,1.1727,0.0500
65.40,SETTLE,0,0.0003,2.4625,2.7779,0.0000,2.2000,3.0000,0.3439,0.4674,0.0000,0.4674,1.1727,0.0500
65.50,CLEAR,0,0.0003,2.4575,2.7813,0.0000,2.2000,3.0000,0.3378,0.4381,0.0000,0.4381,1.1437,0.0500
65.60,CLEAR,0,0.0003,2.4530,2.7843,0.0000,2.2000,3.0000,0.3325,0.4104,0.0000,0.4104,1.1146,0.0500
65.70,CLEAR,0,0.0002,2.4493,2.7868,0.0000,2.2000,3.0000,0.3280,0.3840,0.0000,0.3840,1.0855,0.0500
65.80,CLEAR,0,0.0002,2.4493,2.7868,0.0000,2.2000,3.0000,0.3280,0.3840,0.0000,0.3840,1.0855,0.0500
65.90,CLEAR,0,0.0002,2.4462,2.7888,0.0000,2.2000,3.0000,0.3244,0.3590,0.0000,0.3590,1.0564,0.0500
66.00,CLEAR,0,0.0002,2.4436,2.7906,0.0000,2.2000,3.0000,0.3212,0.3349,0.0000,0.3349,1.0312,0.0500
66.10,CLEAR,0,0.0001,2.4408,2.7923,0.0000,2.2000,3.0000,0.3180,0.3115,0.0000,0.3115,1.0038,0.0500
66.20,CLEAR,0,0.0001,2.4408,2.7923,0.0000,2.2000,3.0000,0.3180,0.3115,0.0000,0.3115,1.0038,0.0500
66.30,CLEAR,0,0.0002,2.4382,2.7935,0.0000,2.2000,3.0000,0.3153,0.2902,0.0000,0.2902,0.9750,0.0500
66.40,CLEAR,0,0.0002,2.4358,2.7945,0.0000,2.2000,3.0000,0.3128,0.2697,0.0000,0.2697,0.9475,0.0500
66.50,CLEAR,0,0.0002,2.4358,2.7945,0.0000,2.2000,3.0000,0.3128,0.2697,0.0000,0.2697,0.9475,0.0500
66.60,CLEAR,0,0.0002,2.4343,2.7948,0.0000,2.2000,3.0000,0.3114,0.2498,0.0000,0.2498,0.9184,0.0500
66.70,CLEAR,0,0.0002,2.4336,2.7946,0.0000,2.2000,3.0000,0.3111,0.2307,0.0000,0.2307,0.8899,0.0500
66.80,CLEAR,0,0.0001,2.4340,2.7938,0.0000,2.2000,3.0000,0.3119,0.2112,0.0000,0.2112,0.8633,0.0500
66.90,CLEAR,0,0.0001,2.4340,2.7938,0.0000,2.2000,3.0000,0.3119,0.2112,0.0000,0.2112,0.8633,0.0500
67.00,CLEAR,0,0.0001,2.4353,2.7924,0.0000,2.2000,3.0000,0.3137,0.1918,0.0000,0.1918,0.8352,0.0500
67.10,CLEAR,0,0.0001,2.4373,2.7904,0.0000,2.2000,3.0000,0.3166,0.1743,0.0000,0.1743,0.8106,0.0500
67.20,CLEAR,0,0.0001,2.4373,2.7904,0.0000,2.2000,3.0000,0.3166,0.1743,0.0000,0.1743,0.8106,0.0500
67.30,CLEAR,0,0.0001,2.4400,2.7877,0.0000,2.2000,3.0000,0.3204,0.1561,0.0000,0.1561,0.7816,0.0500
67.40,CLEAR,0,0.0001,2.4436,2.7845,0.0000,2.2000,3.0000,0.3252,0.1397,0.0000,0.1397,0.7529,0.0500
67.50,CLEAR,0,0.0001,2.4478,2.7810,0.0000,2.2000,3.0000,0.3307,0.1217,0.0000,0.1217,0.7256,0.0500
67.60,CLEAR,0,0.0001,2.4478,2.7810,0.0000,2.2000,3.0000,0.3307,0.1217,0.0000,0.1217,0.7256,0.0500
67.70,CLEAR,0,0.0001,2.4527,2.7772,0.0000,2.2000,3.0000,0.3369,0.1065,0.0000,0.1065,0.6965,0.0500
67.80,CLEAR,0,0.0000,2.4583,2.7730,0.0000,2.2000,3.0000,0.3439,0.0955,0.0000,0.0955,0.6681,0.0500
67.90,CLEAR,0,0.0000,2.4647,2.7684,0.0000,2.2000,3.0000,0.3517,0.0828,0.0000,0.0828,0.6412,0.0500
68.00,CLEAR,0,0.0000,2.4718,2.7636,0.0000,2.2000,3.0000,0.3602,0.0757,0.0000,0.0757,0.6121,0.0500
68.10,CLEAR,0,-0.0000,2.4797,2.7585,0.0000,2.2000,3.0000,0.3695,0.0670,0.0000,0.0670,0.5830,0.0500
68.20,CLEAR,0,-0.0000,2.4797,2.7585,0.0000,2.2000,3.0000,0.3695,0.0670,0.0000,0.0670,0.5830,0.0500
68.30,CLEAR,0,-0.0000,2.4883,2.7532,0.0000,2.2000,3.0000,0.3795,0.0615,0.0000,0.0615,0.5539,0.0500
68.40,CLEAR,0,0.0000,2.4978,2.7478,0.0000,2.2000,3.0000,0.3903,0.0581,0.0000,0.0581,0.5248,0.0500
68.50,CLEAR,0,0.0000,2.5082,2.7422,0.0000,2.2000,3.0000,0.4018,0.0566,0.0000,0.0566,0.4957,0.0500
68.60,CLEAR,0,0.0000,2.5195,2.7367,0.0000,2.2000,3.0000,0.4140,0.0575,0.0000,0.0575,0.4666,0.0500
68.70,CLEAR,0,0.0000,2.5318,2.7312,0.0000,2.2000,3.0000,0.4271,0.0602,0.0000,0.0602,0.4375,0.0500
68.80,CLEAR,0,0.0000,2.5452,2.7258,0.0000,2.2000,3.0000,0.4408,0.0641,0.0000,0.0641,0.4085,0.0500
68.90,CLEAR,0,0.0000,2.5596,2.7206,0.0000,2.2000,3.0000,0.4554,0.0673,0.0000,0.0673,0.3794,0.0500
69.00,CLEAR,0,0.0000,2.5749,2.7156,0.0000,2.2000,3.0000,0.4705,0.0730,0.0000,0.0730,0.3503,0.0500
69.10,CLEAR,0,0.0000,2.5908,2.7112,0.0000,2.2000,3.0000,0.4859,0.0795,0.0000,0.0795,0.3212,0.0500
69.20,CLEAR,0,0.0000,2.5908,2.7112,0.0000,2.2000,3.0000,0.4859,0.0795,0.0000,0.0795,0.3212,0.0500
69.30,CLEAR,0,0.0000,2.6073,2.7073,0.0000,2.2000,3.0000,0.5016,0.0872,0.0000,0.0872,0.2921,0.0500
69.40,CLEAR,0,0.0000,2.6245,2.7042,0.0000,2.2000,3.0000,0.5174,0.0954,0.0000,0.0954,0.2630,0.0500
69.50,CLEAR,0,0.0000,2.6420,2.7016,0.0000,2.2000,3.0000,0.5333,0.1039,0.0000,0.1039,0.2339,0.0500
69.60,CLEAR,0,0.0000,2.6600,2.6999,0.0000,2.2000,3.0000,0.5492,0.1123,0.0000,0.1123,0.2048,0.0500
69.70,CLEAR,0,0.0000,2.6783,2.6991,0.0000,2.2000,3.0000,0.5651,0.1204,0.0000,0.1204,0.1757,0.0500
69.80,CLEAR,0,0.0000,2.6783,2.6991,0.0000,2.2000,3.0000,0.5651,0.1204,0.0000,0.1204,0.1757,0.0500
69.90,CLEAR,0,0.0000,2.6967,2.6992,0.0000,2.2000,3.0000,0.5807,0.1279,0.0000,0.1279,0.1466,0.0500
70.00,CLEAR,0,0.0000,2.7152,2.7001,0.0000,2.2000,3.0000,0.5961,0.1346,0.0000,0.1346,0.1175,0.0500
70.10,CLEAR,0,0.0000,2.7337,2.7020,0.0000,2.2000,3.0000,0.6113,0.1406,0.0000,0.1406,0.0884,0.0500
70.20,CLEAR,0,0.0000,2.7520,2.7046,0.0000,2.2000,3.0000,0.6261,0.1455,0.0000,0.1455,0.0593,0.0500
70.30,CLEAR,0,0.0000,2.7699,2.7081,0.0000,2.2000,3.0000,0.6403,0.1492,0.0000,0.1492,0.0302,0.0500
70.40,CLEAR,0,0.0000,2.7874,2.7123,0.0000,2.2000,3.0000,0.6541,0.1517,0.0000,0.1517,0.0027,0.0500
70.50,CLEAR,0,0.0000,2.8040,2.7171,0.0000,2.2000,3.0000,0.6670,0.1534,0.0000,0.1534,0.0000,0.0500
70.60,CLEAR,0,0.0000,2.8040,2.7171,0.0000,2.2000,3.0000,0.6670,0.1534,0.0000,0.1534,0.0000,0.0500
70.70,CLEAR,0,0.0000,2.8200,2.7225,0.0000,2.2000,3.0000,0.6792,0.1535,0.0000,0.1535,0.0000,0.0500
70.80,CLEAR,0,0.0000,2.8352,2.7284,0.0000,2.2000,3.0000,0.6909,0.1526,0.0000,0.1526,0.0000,0.0500
70.90,CLEAR,0,0.0000,2.8497,2.7345,0.0000,2.2000,3.0000,0.7018,0.1508,0.0000,0.1508,0.0000,0.0500
71.00,CLEAR,0,0.0000,2.8633,2.7407,0.0000,2.2000,3.0000,0.7121,0.1482,0.0000,0.1482,0.0000,0.0500
71.10,CLEAR,0,0.0000,2.8760,2.7471,0.0000,2.2000,3.0000,0.7218,0.1450,0.0000,0.1450,0.0000,0.0500
71.20,CLEAR,0,0.0000,2.8879,2.7534,0.0000,2.2000,3.0000,0.7307,0.1408,0.0000,0.1408,0.0036,0.0500
71.30,CLEAR,0,0.0000,2.8879,2.7534,0.0000,2.2000,3.0000,0.7307,0.1408,0.0000,0.1408,0.0036,0.0500
71.40,CLEAR,0,0.0000,2.8988,2.7595,0.0000,2.2000,3.0000,0.7390,0.1363,0.0000,0.1363,0.0111,0.0500
71.50,CLEAR,0,0.0000,2.9089,2.7655,0.0000,2.2000,3.0000,0.7467,0.1324,0.0000,0.1324,0.0137,0.0500
71.60,CLEAR,0,0.0000,2.9181,2.7711,0.0000,2.2000,3.0000,0.7537,0.1282,0.0000,0.1282,0.0246,0.0500
71.70,CLEAR,0,0.0000,2.9181,2.7711,0.0000,2.2000,3.0000,0.7537,0.1282,0.0000,0.1282,0.0246,0.0500
71.80,CLEAR,0,0.0000,2.9265,2.7764,0.0000,2.2000,3.0000,0.7602,0.1237,0.0000,0.1237,0.0313,0.0500
71.90,CLEAR,0,0.0000,2.9342,2.7812,0.0000,2.2000,3.0000,0.7661,0.1196,0.0000,0.1196,0.0380,0.0500
72.00,CLEAR,0,0.0000,2.9342,2.7812,0.0000,2.2000,3.0000,0.7661,0.1196,0.0000,0.1196,0.0380,0.0500
72.10,CLEAR,0,0.0000,2.9411,2.7857,0.0000,2.2000,3.0000,0.7715,0.1156,0.0000,0.1156,0.0446,0.0500
72.20,CLEAR,0,0.0000,2.9472,2.7896,0.0000,2.2000,3.0000,0.7763,0.1121,0.0000,0.1121,0.0513,0.0500
72.30,CLEAR,0,0.0000,2.9526,2.7930,0.0000,2.2000,3.0000,0.7806,0.1092,0.0000,0.1092,0.0569,0.0500
72.40,CLEAR,0,0.0000,2.9526,2.7930,0.0000,2.2000,3.0000,0.7806,0.1092,0.0000,0.1092,0.0569,0.0500
72.50,CLEAR,0,0.0000,2.9573,2.7959,0.0000,2.2000,3.0000,0.7843,0.1067,0.0000,0.1067,0.0608,0.0500
72.60,CLEAR,0,0.0000,2.9611,2.7982,0.0000,2.2000,3.0000,0.7874,0.1046,0.0000,0.1046,0.0652,0.0500
72.70,CLEAR,0,0.0000,2.9611,2.7982,0.0000,2.2000,3.0000,0.7874,0.1046,0.0000,0.1046,0.0652,0.0500
72.80,CLEAR,0,0.0000,2.9641,2.7998,0.0000,2.2000,3.0000,0.7899,0.1030,0.0000,0.1030,0.0668,0.0500
72.90,CLEAR,0,0.0000,2.9660,2.8007,0.0000,2.2000,3.0000,0.7915,0.1018,0.0000,0.1018,0.0682,0.0500
73.00,CLEAR,0,0.0000,2.9660,2.8007,0.0000,2.2000,3.0000,0.7915,0.1018,0.0000,0.1018,0.0682,0.0500
73.10,CLEAR,0,0.0000,2.9669,2.8009,0.0000,2.2000,3.0000,0.7923,0.1011,0.0000,0.1011,0.0687,0.0500
73.20,CLEAR,0,0.0000,2.9666,2.8003,0.0000,2.2000,3.0000,0.7922,0.1007,0.0000,0.1007,0.0683,0.0500
73.30,CLEAR,0,0.0000,2.9666,2.8003,0.0000,2.2000,3.0000,0.7922,0.1007,0.0000,0.1007,0.0683,0.0500
73.40,CLEAR,0,0.0000,2.9652,2.7988,0.0000,2.2000,3.0000,0.7913,0.1008,0.0000,0.1008,0.0670,0.0500
73.50,CLEAR,0,0.0000,2.9629,2.7966,0.0000,2.2000,3.0000,0.7895,0.1012,0.0000,0.1012,0.0651,0.0500
73.60,CLEAR,0,0.0000,2.9629,2.7966,0.0000,2.2000,3.0000,0.7895,0.1012,0.0000,0.1012,0.0651,0.0500
73.70,CLEAR,0,0.0000,2.9596,2.7936,0.0000,2.2000,3.0000,0.7871,0.1019,0.0000,0.1019,0.0637,0.0500
73.80,CLEAR,0,0.0000,2.9553,2.7900,0.0000,2.2000,3.0000,0.7840,0.1030,0.0000,0.1030,0.0609,0.0500
73.90,CLEAR,0,0.0000,2.9501,2.7857,0.0000,2.2000,3.0000,0.7801,0.1045,0.0000,0.1045,0.0584,0.0500
74.00,CLEAR,0,0.0000,2.9501,2.7857,0.0000,2.2000,3.0000,0.7801,0.1045,0.0000,0.1045,0.0584,0.0500
74.10,CLEAR,0,0.0000,2.9438,2.7809,0.0000,2.2000,3.0000,0.7754,0.1063,0.0000,0.1063,0.0558,0.0500
74.20,CLEAR,0,0.0000,2.9366,2.7756,0.0000,2.2000,3.0000,0.7701,0.1084,0.0000,0.1084,0.0532,0.0500
74.30,CLEAR,0,0.0000,2.9285,2.7698,0.0000,2.2000,3.0000,0.7640,0.1106,0.0000,0.1106,0.0507,0.0500
74.40,CLEAR,0,0.0000,2.9285,2.7698,0.0000,2.2000,3.0000,0.7640,0.1106,0.0000,0.1106,0.0507,0.0500
74.50,CLEAR,0,0.0000,2.9194,2.7637,0.0000,2.2000,3.0000,0.7572,0.1132,0.0000,0.1132,0.0486,0.0500
74.60,CLEAR,0,0.0000,2.9194,2.7637,0.0000,2.2000,3.0000,0.7572,0.1132,0.0000,0.1132,0.0486,0.0500
74.70,CLEAR,0,0.0000,2.9094,2.7574,0.0000,2.2000,3.0000,0.7497,0.1158,0.0000,0.1158,0.0464,0.0500
74.80,CLEAR,0,0.0000,2.8985,2.7510,0.0000,2.2000,3.0000,0.7416,0.1187,0.0000,0.1187,0.0448,0.0500
74.90,CLEAR,0,0.0000,2.8985,2.7510,0.0000,2.2000,3.0000,0.7416,0.1187,0.0000,0.1187,0.0448,0.0500
75.00,CLEAR,0,0.0000,2.8868,2.7446,0.0000,2.2000,3.0000,0.7328,0.1217,0.0000,0.1217,0.0433,0.0500
75.10,CLEAR,0,0.0000,2.8743,2.7382,0.0000,2.2000,3.0000,0.7234,0.1248,0.0000,0.1248,0.0426,0.0500
75.20,CLEAR,0,0.0000,2.8611,2.7320,0.0000,2.2000,3.0000,0.7133,0.1278,0.0000,0.1278,0.0423,0.0500
75.30,CLEAR,0,0.0000,2.8611,2.7320,0.0000,2.2000,3.0000,0.7133,0.1278,0.0000,0.1278,0.0423,0.0500
75.40,CLEAR,0,0.0000,2.8472,2.7260,0.0000,2.2000,3.0000,0.7028,0.1307,0.0000,0.1307,0.0419,0.0500
75.50,HOVER_UP,1,0.0000,2.8326,2.7205,0.0000,2.2000,3.0000,0.6916,0.1336,0.0000,0.1336,0.0422,0.0500
75.70,HOVER_UP,1,0.0000,2.8326,2.7205,-4.1178,2.8498,1.8903,4.2007,0.1336,0.1336,0.0000,0.0422,0.0500
75.70,HOVER_UP,1,0.0000,2.8174,2.7153,-4.1178,2.8498,1.8903,4.1998,0.1362,0.1362,0.0000,0.0424,0.0500
75.80,HOVER_UP,1,0.0000,2.8016,2.7107,-4.1178,2.8498,1.8903,4.1990,0.1386,0.1386,0.0000,0.0432,0.0500
75.90,HOVER_UP,1,0.0000,2.8016,2.7107,-4.1178,2.8498,1.8903,4.1990,0.1386,0.1386,0.0000,0.0432,0.0500
