t_ns,t_offset_s,joint_name,position,velocity,effort
1783095553401306768,52.239739827,boom_joint,0.6876591444444444,0.003490655555555555,93.0
1783095553401306768,52.239739827,stick_joint,-1.1571523166666664,0.0,24.0
1783095553401306768,52.239739827,telescope_joint,0.4933,0.002,-8.0
1783095553401306768,52.239739827,hanger_joint,0.9302597055555555,0.07330376666666666,0.0
1783095553401306768,52.239739827,bearingfork_joint,-0.15009818888888887,-0.06457712777777777,0.0
1783095553401306768,52.239739827,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553401306768,52.239739827,grappletong1_joint,0.0,0.0,0.0
1783095553401306768,52.239739827,grappletong2_joint,0.0,0.0,0.0
1783095553411323804,52.249756863,slew_joint,1.74358245,0.003490655555555555,-7.0
1783095553411323804,52.249756863,boom_joint,0.6876591444444444,0.003490655555555555,93.0
1783095553411323804,52.249756863,stick_joint,-1.1571523166666664,0.0,24.0
1783095553411323804,52.249756863,telescope_joint,0.4933,0.002,-8.0
1783095553411323804,52.249756863,hanger_joint,0.9302597055555555,0.07330376666666666,0.0
1783095553411323804,52.249756863,bearingfork_joint,-0.15009818888888887,-0.06457712777777777,0.0
1783095553411323804,52.249756863,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553411323804,52.249756863,grappletong1_joint,0.0,0.0,0.0
1783095553411323804,52.249756863,grappletong2_joint,0.0,0.0,0.0
1783095553421270752,52.259703811,slew_joint,1.74358245,0.003490655555555555,-6.0
1783095553421270752,52.259703811,boom_joint,0.6876591444444444,0.0017453277777777776,92.0
1783095553421270752,52.259703811,stick_joint,-1.1571523166666664,0.0,25.0
1783095553421270752,52.259703811,telescope_joint,0.4934,0.002,-9.0
1783095553421270752,52.259703811,hanger_joint,0.9302597055555555,0.07330376666666666,0.0
1783095553421270752,52.259703811,bearingfork_joint,-0.1483528611111111,-0.06632245555555555,0.0
1783095553421270752,52.259703811,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553421270752,52.259703811,grappletong1_joint,0.0,0.0,0.0
1783095553421270752,52.259703811,grappletong2_joint,0.0,0.0,0.0
1783095553431461498,52.269894557,slew_joint,1.74358245,0.003490655555555555,-6.0
1783095553431461498,52.269894557,boom_joint,0.6876591444444444,0.0017453277777777776,92.0
1783095553431461498,52.269894557,stick_joint,-1.1571523166666664,0.0,25.0
1783095553431461498,52.269894557,telescope_joint,0.4934,0.002,-9.0
1783095553431461498,52.269894557,hanger_joint,0.9302597055555555,0.07330376666666666,0.0
1783095553431461498,52.269894557,bearingfork_joint,-0.1483528611111111,-0.06632245555555555,0.0
1783095553431461498,52.269894557,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553431461498,52.269894557,grappletong1_joint,0.0,0.0,0.0
1783095553431461498,52.269894557,grappletong2_joint,0.0,0.0,0.0
1783095553441419546,52.279852605,slew_joint,1.74358245,0.0017453277777777776,-6.0
1783095553441419546,52.279852605,boom_joint,0.6876591444444444,0.003490655555555555,90.0
1783095553441419546,52.279852605,stick_joint,-1.1571523166666664,-0.0017453277777777776,24.0
1783095553441419546,52.279852605,telescope_joint,0.4934,0.002,-10.0
1783095553441419546,52.279852605,hanger_joint,0.9285143777777776,0.07853974999999999,0.0
1783095553441419546,52.279852605,bearingfork_joint,-0.14660753333333332,-0.06632245555555555,0.0
1783095553441419546,52.279852605,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553441419546,52.279852605,grappletong1_joint,0.0,0.0,0.0
1783095553441419546,52.279852605,grappletong2_joint,0.0,0.0,0.0
