t_ns,t_offset_s,joint_name,position,velocity,effort
1783095545892081825,44.730514884,grappletong2_joint,0.0,0.0,0.0
1783095545901573027,44.740006086,slew_joint,1.741837122222222,0.0,0.0
1783095545901573027,44.740006086,boom_joint,0.2635444944444444,0.0,0.0
1783095545901573027,44.740006086,stick_joint,-1.0943205166666665,0.0,0.0
1783095545901573027,44.740006086,telescope_joint,0.4809,0.0,0.0
1783095545901573027,44.740006086,hanger_joint,0.8569559388888888,0.0314159,0.0
1783095545901573027,44.740006086,bearingfork_joint,0.026179916666666664,-0.033161227777777774,0.0
1783095545901573027,44.740006086,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545901573027,44.740006086,grappletong1_joint,0.0,0.0,0.0
1783095545901573027,44.740006086,grappletong2_joint,0.0,0.0,0.0
1783095545911403104,44.749836163,slew_joint,1.741837122222222,0.0,0.0
1783095545911403104,44.749836163,boom_joint,0.2635444944444444,0.0,0.0
1783095545911403104,44.749836163,stick_joint,-1.0943205166666665,0.0,0.0
1783095545911403104,44.749836163,telescope_joint,0.4809,0.0,0.0
1783095545911403104,44.749836163,hanger_joint,0.8569559388888888,0.0314159,0.0
1783095545911403104,44.749836163,bearingfork_joint,0.026179916666666664,-0.033161227777777774,0.0
1783095545911403104,44.749836163,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545911403104,44.749836163,grappletong1_joint,0.0,0.0,0.0
1783095545911403104,44.749836163,grappletong2_joint,0.0,0.0,0.0
1783095545921529646,44.759962705,slew_joint,1.741837122222222,0.0017453277777777776,0.0
1783095545921529646,44.759962705,boom_joint,0.2635444944444444,0.0,0.0
1783095545921529646,44.759962705,stick_joint,-1.0943205166666665,-0.003490655555555555,0.0
1783095545921529646,44.759962705,telescope_joint,0.4809,0.0,0.0
1783095545921529646,44.759962705,hanger_joint,0.8552106111111111,0.06632245555555555,0.0
1783095545921529646,44.759962705,bearingfork_joint,0.0314159,-0.09948368333333332,0.0
1783095545921529646,44.759962705,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545921529646,44.759962705,grappletong1_joint,0.0,0.0,0.0
1783095545921529646,44.759962705,grappletong2_joint,0.0,0.0,0.0
1783095545931170961,44.76960402,slew_joint,1.741837122222222,0.0017453277777777776,0.0
1783095545931170961,44.76960402,boom_joint,0.2635444944444444,0.0,0.0
1783095545931170961,44.76960402,stick_joint,-1.0943205166666665,-0.003490655555555555,0.0
1783095545931170961,44.76960402,telescope_joint,0.4809,0.0,0.0
1783095545931170961,44.76960402,hanger_joint,0.8552106111111111,0.06632245555555555,0.0
1783095545931170961,44.76960402,bearingfork_joint,0.0314159,-0.09948368333333332,0.0
1783095545931170961,44.76960402,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545931170961,44.76960402,grappletong1_joint,0.0,0.0,0.0
1783095545931170961,44.76960402,grappletong2_joint,0.0,0.0,0.0
1783095545941433604,44.779866663,slew_joint,1.741837122222222,0.003490655555555555,0.0
1783095545941433604,44.779866663,boom_joint,0.2635444944444444,0.005235983333333333,0.0
1783095545941433604,44.779866663,stick_joint,-1.0943205166666665,-0.005235983333333333,0.0
1783095545941433604,44.779866663,telescope_joint,0.4809,0.0,0.0
1783095545941433604,44.779866663,hanger_joint,0.8552106111111111,0.07155843888888888,0.0
1783095545941433604,44.779866663,bearingfork_joint,0.04363319444444444,-0.35604686666666663,0.0
1783095545941433604,44.779866663,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545941433604,44.779866663,grappletong1_joint,0.0,0.0,0.0
1783095545941433604,44.779866663,grappletong2_joint,0.0,0.0,0.0
1783095545951470468,44.789903527,slew_joint,1.741837122222222,0.003490655555555555,0.0
1783095545951470468,44.789903527,boom_joint,0.2635444944444444,0.005235983333333333,0.0
1783095545951470468,44.789903527,stick_joint,-1.0943205166666665,-0.005235983333333333,0.0
1783095545951470468,44.789903527,telescope_joint,0.4809,0.0,0.0
1783095545951470468,44.789903527,hanger_joint,0.8552106111111111,0.07155843888888888,0.0
1783095545951470468,44.789903527,bearingfork_joint,0.04363319444444444,-0.35604686666666663,0.0
1783095545951470468,44.789903527,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545951470468,44.789903527,grappletong1_joint,0.0,0.0,0.0
1783095545951470468,44.789903527,grappletong2_joint,0.0,0.0,0.0
1783095545961218986,44.799652045,slew_joint,1.741837122222222,0.005235983333333333,0.0
1783095545961218986,44.799652045,boom_joint,0.2652898222222222,0.01396262222222222,0.0
1783095545961218986,44.799652045,stick_joint,-1.0943205166666665,-0.003490655555555555,0.0
1783095545961218986,44.799652045,telescope_joint,0.4809,0.0,0.0
1783095545961218986,44.799652045,hanger_joint,0.8552106111111111,0.03665188333333333,0.0
1783095545961218986,44.799652045,bearingfork_joint,0.04537852222222222,-0.37175481666666665,0.0
1783095545961218986,44.799652045,grapplecarrier_joint,-0.14835286111111112,0.003490655555555555,0.0
1783095545961218986,44.799652045,grappletong1_joint,0.0,0.0,0.0
1783095545961218986,44.799652045,grappletong2_joint,0.0,0.0,0.0
1783095545971536201,44.80996926,slew_joint,1.741837122222222,0.005235983333333333,0.0
1783095545971536201,44.80996926,boom_joint,0.2652898222222222,0.01396262222222222,0.0
1783095545971536201,44.80996926,stick_joint,-1.0943205166666665,-0.003490655555555555,0.0
1783095545971536201,44.80996926,telescope_joint,0.4809,0.0,0.0
1783095545971536201,44.80996926,hanger_joint,0.8552106111111111,0.03665188333333333,0.0
1783095545971536201,44.80996926,bearingfork_joint,0.04537852222222222,-0.37175481666666665,0.0
1783095545971536201,44.80996926,grapplecarrier_joint,-0.14835286111111112,0.003490655555555555,0.0
1783095545971536201,44.80996926,grappletong1_joint,0.0,0.0,0.0
1783095545971536201,44.80996926,grappletong2_joint,0.0,0.0,0.0
1783095545983207513,44.821640572,slew_joint,1.741837122222222,0.0017453277777777776,0.0
1783095545983207513,44.821640572,boom_joint,0.2652898222222222,0.008726638888888888,0.0
1783095545983207513,44.821640572,stick_joint,-1.0960658444444444,-0.005235983333333333,0.0
1783095545983207513,44.821640572,telescope_joint,0.4809,0.0,0.0
1783095545983207513,44.821640572,hanger_joint,0.8552106111111111,0.0017453277777777776,0.0
1783095545983207513,44.821640572,bearingfork_joint,0.05061450555555555,-0.29146973888888883,0.0
1783095545983207513,44.821640572,grapplecarrier_joint,-0.14835286111111112,0.005235983333333333,0.0
1783095545983207513,44.821640572,grappletong1_joint,0.0,0.0,0.0
1783095545983207513,44.821640572,grappletong2_joint,0.0,0.0,0.0
1783095545991994457,44.830427516,slew_joint,1.741837122222222,0.0017453277777777776,0.0
1783095545991994457,44.830427516,boom_joint,0.2652898222222222,0.008726638888888888,0.0
1783095545991994457,44.830427516,stick_joint,-1.0960658444444444,-0.005235983333333333,0.0
1783095545991994457,44.830427516,telescope_joint,0.4809,0.0,0.0
1783095545991994457,44.830427516,hanger_joint,0.8552106111111111,0.0017453277777777776,0.0
1783095545991994457,44.830427516,bearingfork_joint,0.05061450555555555,-0.29146973888888883,0.0
1783095545991994457,44.830427516,grapplecarrier_joint,-0.14835286111111112,0.005235983333333333,0.0
1783095545991994457,44.830427516,grappletong1_joint,0.0,0.0,0.0
1783095545991994457,44.830427516,grappletong2_joint,0.0,0.0,0.0
