t_ns,t_offset_s,parent_frame,child_frame,x,y,z,qx,qy,qz,qw,is_static
1783095550131634699,48.970067758,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.059306323540824525,0.0,0.9982398308963989,False
1783095550131634699,48.970067758,mast,mainboom,0.0,-0.0601374,1.09553,0.2113246206628171,0.0,0.0,0.9774159322937787,False
1783095550131634699,48.970067758,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.08889422197904978,0.9960410720942885,False
1783095550131634699,48.970067758,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550131634699,48.970067758,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550131634699,48.970067758,telescope,upperpassive,0.0,2.03711,-0.20229,0.5030195618434632,0.0,0.0,0.8642750259048392,False
1783095550131634699,48.970067758,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550131634699,48.970067758,mainboom,stick,0.0,3.04904,-0.00649,-0.5313981786400117,0.0,0.0,0.8471221728523449,False
1783095550131634699,48.970067758,stick,telescope,0.0,0.6110236040696204,0.1870543165277314,0.0,0.0,0.0,1.0,False
1783095550182116872,49.020549931,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.06540307406538769,0.0,0.997858926854291,False
1783095550182116872,49.020549931,mast,mainboom,0.0,-0.0601374,1.09553,0.21388276030898198,0.0,0.0,0.9768593372858811,False
1783095550182116872,49.020549931,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.08106867902270391,0.9967085177129338,False
1783095550182116872,49.020549931,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550182116872,49.020549931,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550182116872,49.020549931,telescope,upperpassive,0.0,2.03711,-0.20229,0.5112926964895189,0.0,0.0,0.8594066432815589,False
1783095550182116872,49.020549931,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550182116872,49.020549931,mainboom,stick,0.0,3.04904,-0.00649,-0.5313981786400117,0.0,0.0,0.8471221728523449,False
1783095550182116872,49.020549931,stick,telescope,0.0,0.6111233874662424,0.18704773824842996,0.0,0.0,0.0,1.0,False
1783095550196210195,49.034643254,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550196260708,49.034693767,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550242395750,49.080828809,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07062692637449368,0.0,0.9975028006331068,False
1783095550242395750,49.080828809,mast,mainboom,0.0,-0.0601374,1.09553,0.21729132981219937,0.0,0.0,0.9761067964052119,False
1783095550242395750,49.080828809,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.0749786636134539,0.9971851382781136,False
1783095550242395750,49.080828809,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550242395750,49.080828809,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550242395750,49.080828809,telescope,upperpassive,0.0,2.03711,-0.20229,0.518772864308832,0.0,0.0,0.8549121096678945,False
1783095550242395750,49.080828809,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550242395750,49.080828809,mainboom,stick,0.0,3.04904,-0.00649,-0.5321372291348353,0.0,0.0,0.8466581183504354,False
1783095550242395750,49.080828809,stick,telescope,0.0,0.6112231708628645,0.1870411599691285,0.0,0.0,0.0,1.0,False
1783095550252173836,49.090606895,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550252198225,49.090631284,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550301955709,49.140388768,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.0749786636134539,0.0,0.9971851382781136,False
1783095550301955709,49.140388768,mast,mainboom,0.0,-0.0601374,1.09553,0.2206972516936086,0.0,0.0,0.9753423619913615,False
1783095550301955709,49.140388768,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07062692637449366,0.9975028006331068,False
1783095550301955709,49.140388768,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550301955709,49.140388768,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550301955709,49.140388768,telescope,upperpassive,0.0,2.03711,-0.20229,0.5247285811297164,0.0,0.0,0.8512695907558279,False
1783095550301955709,49.140388768,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550301955709,49.140388768,mainboom,stick,0.0,3.04904,-0.00649,-0.5328758743846951,0.0,0.0,0.8461934190826271,False
1783095550301955709,49.140388768,stick,telescope,0.0,0.6116223044493526,0.1870148468519227,0.0,0.0,0.0,1.0,False
1783095550331856068,49.170289127,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550331885227,49.170318286,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550361675551,49.20010861,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07932897336914982,0.0,0.9968484909875707,False
1783095550361675551,49.20010861,mast,mainboom,0.0,-0.0601374,1.09553,0.22324993063677517,0.0,0.0,0.9747612366475573,False
1783095550361675551,49.20010861,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.06801523330394363,0.997684282746105,False
1783095550361675551,49.20010861,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550361675551,49.20010861,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550361675551,49.20010861,telescope,upperpassive,0.0,2.03711,-0.20229,0.5291786013154787,0.0,0.0,0.8485104642311689,False
1783095550361675551,49.20010861,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550361675551,49.20010861,mainboom,stick,0.0,3.04904,-0.00649,-0.5328758743846951,0.0,0.0,0.8461934190826271,False
1783095550361675551,49.20010861,stick,telescope,0.0,0.6119216546392188,0.18699511201401833,0.0,0.0,0.0,1.0,False
1783095550391883391,49.23031645,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550391947379,49.230380438,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550421321485,49.259754544,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08280813772741959,0.0,0.9965655082964274,False
1783095550421321485,49.259754544,mast,mainboom,0.0,-0.0601374,1.09553,0.22665111934030535,0.0,0.0,0.9739760110504708,False
1783095550421321485,49.259754544,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.0662738445029333,0.9978014720047275,False
1783095550421321485,49.259754544,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550421321485,49.259754544,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550421321485,49.259754544,telescope,upperpassive,0.0,2.03711,-0.20229,0.5343519468997935,0.0,0.0,0.8452620876653585,False
1783095550421321485,49.259754544,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550421321485,49.259754544,mainboom,stick,0.0,3.04904,-0.00649,-0.5336141138270813,0.0,0.0,0.8457280754028085,False
1783095550421321485,49.259754544,stick,telescope,0.0,0.6122210048290849,0.18697537717611398,0.0,0.0,0.0,1.0,False
1783095550472104407,49.310537466,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095550472104407,49.310537466,mast,mainboom,0.0,-0.0601374,1.09553,0.22835068065552186,0.0,0.0,0.9735789473094412,False
1783095550472104407,49.310537466,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.0654030740653877,0.997858926854291,False
1783095550472104407,49.310537466,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550472104407,49.310537466,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550472104407,49.310537466,telescope,upperpassive,0.0,2.03711,-0.20229,0.5372992042607327,0.0,0.0,0.843391703243981,False
1783095550472104407,49.310537466,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550472104407,49.310537466,mainboom,stick,0.0,3.04904,-0.00649,-0.5343519468997936,0.0,0.0,0.8452620876653585,False
1783095550472104407,49.310537466,stick,telescope,0.0,0.612320788225707,0.18696879889681253,0.0,0.0,0.0,1.0,False
1783095550472197941,49.310631,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550472213228,49.310646287,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550511494609,49.349927668,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550511523929,49.349956988,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550527714404,49.366147463,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095550527714404,49.366147463,mast,mainboom,0.0,-0.0601374,1.09553,0.23089871677119153,0.0,0.0,0.9729777914183946,False
1783095550527714404,49.366147463,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.0654030740653877,0.997858926854291,False
1783095550527714404,49.366147463,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550527714404,49.366147463,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550527714404,49.366147463,telescope,upperpassive,0.0,2.03711,-0.20229,0.541707803832555,0.0,0.0,0.8405668654348148,False
1783095550527714404,49.366147463,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550527714404,49.366147463,mainboom,stick,0.0,3.04904,-0.00649,-0.5350893730409407,0.0,0.0,0.8447954562251462,False
1783095550527714404,49.366147463,stick,telescope,0.0,0.6125203550189511,0.18695564233820963,0.0,0.0,0.0,1.0,False
1783095550581432666,49.419865725,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095550581432666,49.419865725,mast,mainboom,0.0,-0.0601374,1.09553,0.23429363349542304,0.0,0.0,0.9721658774630553,False
1783095550581432666,49.419865725,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.06453225382064016,0.9979156217921575,False
1783095550581432666,49.419865725,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550581432666,49.419865725,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550581432666,49.419865725,telescope,upperpassive,0.0,2.03711,-0.20229,0.5439065419685886,0.0,0.0,0.8391457999679031,False
1783095550581432666,49.419865725,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550581432666,49.419865725,mainboom,stick,0.0,3.04904,-0.00649,-0.5350893730409407,0.0,0.0,0.8447954562251462,False
1783095550581432666,49.419865725,stick,telescope,0.0,0.6129194886054392,0.1869293292210038,0.0,0.0,0.0,1.0,False
1783095550587132506,49.425565565,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550587164833,49.425597892,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550631652774,49.470085833,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095550631652774,49.470085833,mast,mainboom,0.0,-0.0601374,1.09553,0.2359900238956198,0.0,0.0,0.9717554777935367,False
1783095550631652774,49.470085833,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.06453225382064016,0.9979156217921575,False
1783095550631652774,49.470085833,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550631652774,49.470085833,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550631652774,49.470085833,telescope,upperpassive,0.0,2.03711,-0.20229,0.5446386270088918,0.0,0.0,0.8386708329075654,False
1783095550631652774,49.470085833,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550631652774,49.470085833,mainboom,stick,0.0,3.04904,-0.00649,-0.5358263916889416,0.0,0.0,0.8443281814375314,False
1783095550631652774,49.470085833,stick,telescope,0.0,0.6133186221919275,0.186903016103798,0.0,0.0,0.0,1.0,False
1783095550652171735,49.490604794,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550652221877,49.490654936,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550692079718,49.530512777,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095550692079718,49.530512777,mast,mainboom,0.0,-0.0601374,1.09553,0.23853326000918826,0.0,0.0,0.9711343284373121,False
1783095550692079718,49.530512777,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.06453225382064016,0.9979156217921575,False
1783095550692079718,49.530512777,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550692079718,49.530512777,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550692079718,49.530512777,telescope,upperpassive,0.0,2.03711,-0.20229,0.5453702972838889,0.0,0.0,0.838195227163984,False
1783095550692079718,49.530512777,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550692079718,49.530512777,mainboom,stick,0.0,3.04904,-0.00649,-0.5358263916889416,0.0,0.0,0.8443281814375314,False
1783095550692079718,49.530512777,stick,telescope,0.0,0.6137177557784156,0.1868767029865922,0.0,0.0,0.0,1.0,False
1783095550716194607,49.554627666,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550716238951,49.55467201,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550742026280,49.580459339,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095550742026280,49.580459339,mast,mainboom,0.0,-0.0601374,1.09553,0.2410748612452629,0.0,0.0,0.970506523046382,False
1783095550742026280,49.580459339,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.0654030740653877,0.997858926854291,False
1783095550742026280,49.580459339,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550742026280,49.580459339,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550742026280,49.580459339,telescope,upperpassive,0.0,2.03711,-0.20229,0.5453702972838889,0.0,0.0,0.838195227163984,False
1783095550742026280,49.580459339,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550742026280,49.580459339,mainboom,stick,0.0,3.04904,-0.00649,-0.5365630022825257,0.0,0.0,0.8438602636583632,False
1783095550742026280,49.580459339,stick,telescope,0.0,0.6142166727615258,0.18684381159008492,0.0,0.0,0.0,1.0,False
1783095550785006150,49.623439209,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550785054433,49.623487492,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550801583814,49.640016873,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095550801583814,49.640016873,mast,mainboom,0.0,-0.0601374,1.09553,0.2444610896438908,0.0,0.0,0.9696591028037234,False
1783095550801583814,49.640016873,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.06714456447014865,0.9977432572872212,False
1783095550801583814,49.640016873,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550801583814,49.640016873,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550801583814,49.640016873,telescope,upperpassive,0.0,2.03711,-0.20229,0.5453702972838889,0.0,0.0,0.838195227163984,False
1783095550801583814,49.640016873,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550801583814,49.640016873,mainboom,stick,0.0,3.04904,-0.00649,-0.5372992042607327,0.0,0.0,0.843391703243981,False
1783095550801583814,49.640016873,stick,telescope,0.0,0.6146158063480139,0.1868174984728791,0.0,0.0,0.0,1.0,False
1783095550851704517,49.690137576,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095550851704517,49.690137576,mast,mainboom,0.0,-0.0601374,1.09553,0.246153089416972,0.0,0.0,0.9692309614175975,False
1783095550851704517,49.690137576,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.06801523330394363,0.997684282746105,False
1783095550851704517,49.690137576,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550851704517,49.690137576,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550851704517,49.690137576,telescope,upperpassive,0.0,2.03711,-0.20229,0.5439065419685886,0.0,0.0,0.8391457999679031,False
1783095550851704517,49.690137576,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550851704517,49.690137576,mainboom,stick,0.0,3.04904,-0.00649,-0.5380349970629138,0.0,0.0,0.8429225005512134,False
1783095550851704517,49.690137576,stick,telescope,0.0,0.6149151565378801,0.18679776363497475,0.0,0.0,0.0,1.0,False
1783095550866466021,49.70489908,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550866516128,49.704949187,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550902390450,49.740823509,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095550902390450,49.740823509,mast,mainboom,0.0,-0.0601374,1.09553,0.24868968154705792,0.0,0.0,0.968583213922285,False
1783095550902390450,49.740823509,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.0697564149191078,0.9975640543732683,False
1783095550902390450,49.740823509,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550902390450,49.740823509,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550902390450,49.740823509,telescope,upperpassive,0.0,2.03711,-0.20229,0.5409740653093158,0.0,0.0,0.8410392741499723,False
1783095550902390450,49.740823509,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550902390450,49.740823509,mainboom,stick,0.0,3.04904,-0.00649,-0.5387703801287316,0.0,0.0,0.842452655937378,False
1783095550902390450,49.740823509,stick,telescope,0.0,0.6153142901243683,0.18677145051776894,0.0,0.0,0.0,1.0,False
1783095550916877601,49.75531066,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550916943497,49.755376556,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550961326726,49.799759785,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095550961326726,49.799759785,mast,mainboom,0.0,-0.0601374,1.09553,0.2520691499576278,0.0,0.0,0.9677092247362525,False
1783095550961326726,49.799759785,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.0714973840444936,0.9974407872524536,False
1783095550961326726,49.799759785,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550961326726,49.799759785,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095550961326726,49.799759785,telescope,upperpassive,0.0,2.03711,-0.20229,0.5365630022825257,0.0,0.0,0.8438602636583632,False
1783095550961326726,49.799759785,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095550961326726,49.799759785,mainboom,stick,0.0,3.04904,-0.00649,-0.5387703801287316,0.0,0.0,0.842452655937378,False
1783095550961326726,49.799759785,stick,telescope,0.0,0.6156136403142344,0.18675171567986457,0.0,0.0,0.0,1.0,False
1783095550996908007,49.835341066,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095550997009472,49.835442531,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095551011592999,49.850026058,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08367777281809446,0.0,0.9964928651707464,False
1783095551011592999,49.850026058,mast,mainboom,0.0,-0.0601374,1.09553,0.25375773496836634,0.0,0.0,0.967267807767696,False
1783095551011592999,49.850026058,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07236778726621734,0.997378014278534,False
1783095551011592999,49.850026058,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095551011592999,49.850026058,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095551011592999,49.850026058,telescope,upperpassive,0.0,2.03711,-0.20229,0.5365630022825257,0.0,0.0,0.8438602636583632,False
1783095551011592999,49.850026058,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095551011592999,49.850026058,mainboom,stick,0.0,3.04904,-0.00649,-0.5395053528981608,0.0,0.0,0.8419821697602811,False
1783095551011592999,49.850026058,stick,telescope,0.0,0.6157134237108564,0.18674513740056312,0.0,0.0,0.0,1.0,False
1783095551072385505,49.910818564,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.08106867902270393,0.0,0.9967085177129338,False
1783095551072385505,49.910818564,mast,mainboom,0.0,-0.0601374,1.09553,0.2562891615237769,0.0,0.0,0.9666001581240504,False
1783095551072385505,49.910818564,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.0741084277134831,0.9972501897426922,False
1783095551072385505,49.910818564,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095551072385505,49.910818564,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095551072385505,49.910818564,telescope,upperpassive,0.0,2.03711,-0.20229,0.5365630022825257,0.0,0.0,0.8438602636583632,False
1783095551072385505,49.910818564,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095551072385505,49.910818564,mainboom,stick,0.0,3.04904,-0.00649,-0.5395053528981608,0.0,0.0,0.8419821697602811,False
1783095551072385505,49.910818564,stick,telescope,0.0,0.6159129905041005,0.18673198084196022,0.0,0.0,0.0,1.0,False
1783095551078946990,49.917380049,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095551079038565,49.917471624,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095551113591777,49.952024836,zed_0_camera_center,zed_0_left_camera_frame,-0.01,0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095551113629475,49.952062534,zed_0_camera_center,zed_0_right_camera_frame,-0.01,-0.060116712003946304,0.0,0.0,0.0,0.0,1.0,False
1783095551131337674,49.969770733,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07671896345246497,0.0,0.9970527572033385,False
1783095551131337674,49.969770733,mast,mainboom,0.0,-0.0601374,1.09553,0.25966166148511066,0.0,0.0,0.9656996539063227,False
1783095551131337674,49.969770733,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.0749786636134539,0.9971851382781136,False
1783095551131337674,49.969770733,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095551131337674,49.969770733,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095551131337674,49.969770733,telescope,upperpassive,0.0,2.03711,-0.20229,0.5313981786400117,0.0,0.0,0.8471221728523449,False
1783095551131337674,49.969770733,base_link,mast,0.0,0.0,0.26881,0.0,0.0,0.7637955547653218,0.6454582484721489,False
1783095551131337674,49.969770733,mainboom,stick,0.0,3.04904,-0.00649,-0.540239914811489,0.0,0.0,0.841511042378218,False
1783095551131337674,49.969770733,stick,telescope,0.0,0.6161125572973446,0.18671882428335732,0.0,0.0,0.0,1.0,False
1783095551181687325,50.020120384,upperpassive,lowerpassive,0.0,0.0,-0.154,0.0,-0.07584884241400715,0.0,0.9971193274149565,False
1783095551181687325,50.020120384,mast,mainboom,0.0,-0.0601374,1.09553,0.26218896239907813,0.0,0.0,0.9650165532238787,False
1783095551181687325,50.020120384,lowerpassive,grapplecarrier,0.0,0.0,-0.261,0.0,0.0,-0.07584884241400716,0.9971193274149565,False
1783095551181687325,50.020120384,grapplecarrier,grappletong1,-0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
1783095551181687325,50.020120384,grapplecarrier,grappletong2,0.275000000000001,-0.0192847891741644,-0.202,0.0,0.0,0.0,1.0,False
