t_ns,t_offset_s,T_base_grapple_00,T_base_grapple_01,T_base_grapple_02,T_base_grapple_03,T_base_grapple_10,T_base_grapple_11,T_base_grapple_12,T_base_grapple_13,T_base_grapple_20,T_base_grapple_21,T_base_grapple_22,T_base_grapple_23,T_base_grapple_30,T_base_grapple_31,T_base_grapple_32,T_base_grapple_33,z_axis_x,z_axis_y,z_axis_z
1783095553671388309,52.509821368,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774242207334668,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.7959003408754143,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7075728724693715,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553681575772,52.520008831,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774242207334668,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.7959003408754143,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7075728724693715,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553691734743,52.530167802,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774242207334668,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.7959003408754143,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7075728724693715,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553701763079,52.540196138,0.02853481195918217,-0.8947624349581171,0.4456298346097075,-4.773603031557937,0.9978682782588648,-0.0006776763581410418,-0.06525672378722713,-0.7957887878145246,0.058691257876645926,0.4465419641451123,0.8928357130549173,1.707261305568395,0.0,0.0,0.0,1.0,0.4456298346097075,-0.06525672378722713,0.8928357130549173
1783095553711906622,52.550339681,0.02853481195918217,-0.8947624349581171,0.4456298346097075,-4.773603031557937,0.9978682782588648,-0.0006776763581410418,-0.06525672378722713,-0.7957887878145246,0.058691257876645926,0.4465419641451123,0.8928357130549173,1.707261305568395,0.0,0.0,0.0,1.0,0.4456298346097075,-0.06525672378722713,0.8928357130549173
1783095553721433008,52.559866067,0.02766801123487055,-0.8956487571930197,0.4439006475472932,-4.772912828359887,0.9979621164193089,-0.0007939786174752069,-0.06380426153360493,-0.7961261886531639,0.05749865516862757,0.44476136673114297,0.8938015614873612,1.7068932945932926,0.0,0.0,0.0,1.0,0.4439006475472932,-0.06380426153360493,0.8938015614873612
1783095553731553593,52.569986652,0.02766801123487055,-0.8956487571930197,0.4439006475472932,-4.772912828359887,0.9979621164193089,-0.0007939786174752069,-0.06380426153360493,-0.7961261886531639,0.05749865516862757,0.44476136673114297,0.8938015614873612,1.7068932945932926,0.0,0.0,0.0,1.0,0.4439006475472932,-0.06380426153360493,0.8938015614873612
1783095553741394655,52.579827714,0.027469098941994584,-0.8971728491979157,0.4408245992063157,-4.771631612872737,0.997927400968682,-0.0010599729408104974,-0.06434111324227905,-0.7959025826992868,0.058192362034943566,0.4416783389747099,0.8952842531181566,1.7062757335963676,0.0,0.0,0.0,1.0,0.4408245992063157,-0.06434111324227905,0.8952842531181566
1783095553751177049,52.589610108,0.027469098941994584,-0.8971728491979157,0.4408245992063157,-4.771631612872737,0.997927400968682,-0.0010599729408104974,-0.06434111324227905,-0.7959025826992868,0.058192362034943566,0.4416783389747099,0.8952842531181566,1.7062757335963676,0.0,0.0,0.0,1.0,0.4408245992063157,-0.06434111324227905,0.8952842531181566
1783095553761893385,52.600326444,0.027368748561186783,-0.8979309173044148,0.4392846677850782,-4.769754086043295,0.9979098871758444,-0.0011922758545338794,-0.0646098719622638,-0.7955749046608631,0.058538950100663435,0.44013480460779136,0.8960215092808729,1.7142077572527479,0.0,0.0,0.0,1.0,0.4392846677850782,-0.0646098719622638,0.8960215092808729
1783095553771450468,52.609883527,0.027368748561186783,-0.8979309173044148,0.4392846677850782,-4.769754086043295,0.9979098871758444,-0.0011922758545338794,-0.0646098719622638,-0.7955749046608631,0.058538950100663435,0.44013480460779136,0.8960215092808729,1.7142077572527479,0.0,0.0,0.0,1.0,0.4392846677850782,-0.0646098719622638,0.8960215092808729
1783095553781784843,52.620217902,0.02726780243110614,-0.8986863303986505,0.43774347111657264,-4.769112156911645,0.9978922694090181,-0.0013241153984684456,-0.06487885150132627,-0.7954628710667929,0.05888535984689037,0.4385899295161929,0.8967560360112906,1.7139018169948526,0.0,0.0,0.0,1.0,0.43774347111657264,-0.06487885150132627,0.8967560360112906
1783095553791551958,52.629985017,0.02726780243110614,-0.8986863303986505,0.43774347111657264,-4.769112156911645,0.9978922694090181,-0.0013241153984684456,-0.06487885150132627,-0.7954628710667929,0.05888535984689037,0.4385899295161929,0.8967560360112906,1.7139018169948526,0.0,0.0,0.0,1.0,0.43774347111657264,-0.06487885150132627,0.8967560360112906
